rep,method,estimate,error,estimate_income,error_income,main_l2,pair_l2,validation_tv,ess,max_weight,num_trees
161,Biased source,7.278544303134404,1.6090143423044303,41009.200000000004,16486.285201793726,1.026212801114008,1.1536646740006464,0.12114178154237973,449.9999999999999,0.0022222222222222222,
161,Main-effect EB,5.682680125685235,0.013150164855261437,21911.256695011543,-2611.6581031947353,1.6962426628578528e-15,0.4984356458895679,0.013069893060899318,263.3439308974947,0.012792324115730423,
161,Fixed pairwise EB,5.668834674082084,-0.0006952867478897673,23648.495307119098,-874.4194910871811,1.48098514292099e-09,2.0050098395639277e-09,0.007651902806421543,206.38087097287837,0.019081391537204822,
161,EB-offset hybrid: main,5.649515504619352,-0.020014456210621923,22025.348843223903,-2497.565954982376,1.6172138272287811e-09,0.46161467771454784,0.012591880458542438,256.7380319662465,0.012523792072667326,6.0
161,EB-offset hybrid: pairwise,5.654451393040906,-0.015078567789067243,23648.750949723395,-874.1638484828836,1.957423231596652e-14,2.1520327439286772e-14,0.006831140263071628,204.7137472223917,0.019191876083732542,3.0
162,Biased source,7.42770861765318,1.7581786568232065,42491.00000000001,17968.08520179373,0.9978437388357662,1.0946498942416667,0.11773437413497229,449.9999999999999,0.0022222222222222222,
162,Main-effect EB,5.779568612239106,0.11003865140913227,21984.753705304494,-2538.1610929017843,2.089519028809851e-10,0.6703427282646441,0.011584648205771987,233.01318434244504,0.015435540329213135,
162,Fixed pairwise EB,5.854635244741952,0.18510528391197845,25018.18309357237,495.2682953660915,2.829202365980069e-10,3.757992301260534e-10,0.0018933351211861177,155.3042557185257,0.030940673558501625,
162,EB-offset hybrid: main,5.779568612239106,0.11003865140913227,21984.753705304494,-2538.1610929017843,2.089519028809851e-10,0.6703427282646441,0.011584648205771987,233.01318434244504,0.015435540329213135,0.0
162,EB-offset hybrid: pairwise,5.854837322687322,0.18530736185734842,25060.348388345974,537.4335901396953,9.347034145412188e-15,1.8355512972233444e-14,0.0018403750768053544,157.45465982137586,0.025424552410796705,3.0
163,Biased source,6.870157416769048,1.200627455939074,38114.84444444444,13591.92964623816,0.8577372699747823,0.947391474485032,0.10721186956762464,449.9999999999999,0.0022222222222222222,
163,Main-effect EB,5.713866565267099,0.044336604437125615,22583.298771366415,-1939.6160268398635,5.160958545565471e-12,0.45661119023800417,0.012707197557513797,278.4035919231507,0.01267899988076929,
163,Fixed pairwise EB,5.709893595645137,0.04036363481516325,24070.38373151359,-452.5310666926889,7.207619604210317e-10,9.107206522212135e-10,0.008738861364999477,228.860863063393,0.017678093841751792,
163,EB-offset hybrid: main,5.704343581757037,0.034813620927063305,22647.219101873496,-1875.695696332783,4.567149610155945e-09,0.42908406800360244,0.01201760853999673,273.8867503719029,0.013320312664952868,4.0
163,EB-offset hybrid: pairwise,5.704052941451846,0.034522980621872534,24092.085441298106,-430.8293569081725,4.946142462417647e-15,6.0159468290175195e-15,0.008271289031592759,228.47997302714094,0.01725084513622354,3.0
164,Biased source,7.15797700306424,1.4884470422342666,39985.33333333333,15462.41853512705,0.959569963284275,1.1145860910619414,0.11803013263102966,449.9999999999999,0.0022222222222222222,
164,Main-effect EB,5.8645859214525835,0.19505596062260988,23283.010370748456,-1239.9044274578227,4.902737405636739e-09,0.6161876384418152,0.01777630946697305,262.728834549626,0.012011349475386587,
164,Fixed pairwise EB,5.836238004409442,0.16670804357946878,24499.826058676997,-23.088739529281156,3.0427631772692294e-15,4.7167621199264e-15,0.005786333560046406,187.7195970955076,0.02237771399868727,
164,EB-offset hybrid: main,5.865285649334379,0.1957556885044056,23807.698006729486,-715.2167914767924,6.029943646136644e-09,0.5208946182801696,0.01479407259138469,256.0669399626798,0.013937446065677605,7.0
164,EB-offset hybrid: pairwise,5.836463038050796,0.16693307722082196,24546.62436272273,23.709564516451792,1.6980168283123657e-15,2.9283797953091235e-15,0.0055498371722361795,187.37457492672957,0.022793603238603515,5.0
165,Biased source,7.183257652252152,1.5137276914221784,41117.066666666666,16594.151868460387,0.982020889975638,1.1200897655927031,0.11215412722139197,449.9999999999999,0.0022222222222222222,
165,Main-effect EB,5.8563613077888,0.18683134695882675,23030.528157501485,-1492.3866407047935,6.95005159220202e-10,0.48362676582402725,0.011886841073070201,249.13189856063275,0.014547829259642672,
165,Fixed pairwise EB,5.877587495765975,0.20805753493600143,24581.156532903216,58.24173469693778,7.677830617399547e-11,1.222395923719869e-10,0.005712000523961912,191.325154550348,0.023516715824469642,
165,EB-offset hybrid: main,5.858552429094933,0.18902246826495972,23360.977723286403,-1161.9370749198752,1.1178851842719916e-09,0.40578501726073296,0.011340292516322485,239.0740894241411,0.014350843621814638,8.0
165,EB-offset hybrid: pairwise,5.873073464211357,0.2035435033813835,24594.03334130634,71.1185431000631,2.525182408201291e-09,4.137247483379115e-09,0.005663344486298214,191.4260966083602,0.02301914650845018,3.0
166,Biased source,7.0885592026654205,1.4190292418354469,39061.73333333333,14538.818535127051,0.8954132428642144,1.0015515923322595,0.10969388094051796,449.9999999999999,0.0022222222222222222,
166,Main-effect EB,5.739697732065369,0.0701677712353952,23202.724310926857,-1320.190487279422,2.3152788270397243e-09,0.41957026104876577,0.010423494963739666,288.3542934819041,0.01207622598542342,
166,Fixed pairwise EB,5.78259489651193,0.11306493568195641,25202.358667023436,679.4438688171576,1.6015607276265543e-10,3.139749777033912e-10,0.004093970136876484,235.3348654865456,0.014937181332445851,
166,EB-offset hybrid: main,5.739697732065369,0.0701677712353952,23202.724310926857,-1320.190487279422,2.3152788270397243e-09,0.41957026104876577,0.010423494963739666,288.3542934819041,0.01207622598542342,0.0
166,EB-offset hybrid: pairwise,5.78259489651193,0.11306493568195641,25202.358667023436,679.4438688171576,1.6015607276265543e-10,3.139749777033912e-10,0.004093970136876484,235.3348654865456,0.014937181332445851,0.0
167,Biased source,7.209561534626875,1.5400315737969015,41299.066666666666,16776.151868460387,1.0057648129660275,1.119088239237847,0.12207116362572291,449.9999999999999,0.0022222222222222222,
167,Main-effect EB,5.655912444655002,-0.0136175161749712,22471.519690466146,-2051.3951077401325,2.4919611592005295e-15,0.6467533488996509,0.018787356494821904,232.69037028210587,0.014826397699135505,
167,Fixed pairwise EB,5.641915919232556,-0.02761404159741776,24520.700257538083,-2.2145406681956956,1.8515030322394537e-11,2.2672721506222435e-11,0.006885578026729163,140.78123084764405,0.030233736784030848,
167,EB-offset hybrid: main,5.663735047882127,-0.005794912947846953,23081.055770461116,-1441.8590277451622,8.177170215691046e-10,0.5713311395739514,0.017221627682358964,227.12010302177583,0.014693111614992718,6.0
167,EB-offset hybrid: pairwise,5.637164287171731,-0.0323656736582425,24500.233632665622,-22.681165540656366,7.608043360077582e-15,1.2475365466722247e-14,0.006844935877380275,140.77162415912747,0.028859245913672674,7.0
168,Biased source,6.94344325422575,1.2739132933957764,38412.26666666666,13889.351868460384,0.9574537153227918,1.098007159254376,0.11430352496421278,449.9999999999999,0.0022222222222222222,
168,Main-effect EB,5.645583881920021,-0.023946078909952817,21024.32265195896,-3498.5921462473198,8.700792685147473e-14,0.5231523680279913,0.016763692003206314,268.05715256991607,0.012104309983337239,
168,Fixed pairwise EB,5.752087603207695,0.08255764237772123,22729.164591895547,-1793.7502063107313,3.205877870748844e-09,4.355293216386098e-09,0.006462568140457727,201.6477825156216,0.026581429521260778,
168,EB-offset hybrid: main,5.65053116747281,-0.018998793357163812,21157.190162396077,-3365.724635810202,8.26210075849758e-09,0.4978365008862244,0.01624637160810451,267.360734560371,0.012031541486356665,1.0
168,EB-offset hybrid: pairwise,5.752087603207695,0.08255764237772123,22729.164591895547,-1793.7502063107313,3.205877870748844e-09,4.355293216386098e-09,0.006462568140457727,201.6477825156216,0.026581429521260778,0.0
169,Biased source,6.949506884607357,1.279976923777383,39589.4,15066.485201793723,0.9435232769600153,1.0918235623177224,0.10918771600983879,449.9999999999999,0.0022222222222222222,
169,Main-effect EB,5.741963090590534,0.07243312976056071,22288.682155081937,-2234.232643124342,7.042001408024177e-12,0.4638759905419094,0.011585758743070561,268.43748042081387,0.012482492358465477,
169,Fixed pairwise EB,5.725130268157359,0.05560030732738497,22915.532116437458,-1607.3826817688205,6.705809125918392e-15,1.7648035906297735e-14,0.004861915206432958,210.85827130072727,0.019358038658457047,
169,EB-offset hybrid: main,5.7141298385389385,0.0445998777089649,22211.434846664633,-2311.4799515416453,3.425831859645521e-09,0.43594278444299384,0.010583939211828137,264.769529709255,0.012871868312125338,6.0
169,EB-offset hybrid: pairwise,5.7051864875622345,0.03565652673226083,22811.835210730533,-1711.079587475746,3.9386810154495215e-15,4.3831869318698724e-15,0.004649613545237265,210.32845140662985,0.019692045786310022,5.0
170,Biased source,7.154199681258359,1.4846697204283856,39182.40000000001,14659.48520179373,0.8840850229497912,1.0037071051061592,0.10798535285231868,449.9999999999999,0.0022222222222222222,
170,Main-effect EB,5.712250536516079,0.0427205756861051,22149.409216850177,-2373.505581356101,1.5455223688657766e-10,0.687257004082095,0.017577877923951973,290.71799752503745,0.008974769033946225,
170,Fixed pairwise EB,5.852491264208149,0.18296130337817562,25425.73396398973,902.8191657834504,4.639954478113997e-09,6.537088033901228e-09,0.009194505632730042,195.7810179841784,0.019264130244213307,
170,EB-offset hybrid: main,5.7115471666590105,0.0420172058290369,22308.68120007565,-2214.233598130628,8.351035294079418e-09,0.6595123849070953,0.017721094157298875,286.9987127150078,0.009341689259384743,3.0
170,EB-offset hybrid: pairwise,5.833248636821529,0.16371867599155543,25492.519783023963,969.6049848176845,5.334976322831803e-09,6.581699348754712e-09,0.00850231426804223,195.37430020844252,0.01947193284456599,4.0
171,Biased source,7.146204345860419,1.4766743850304458,39625.53333333333,15102.618535127054,0.9577324157299703,1.0719532641551623,0.11355658370307123,449.9999999999999,0.0022222222222222222,
171,Main-effect EB,5.6646201337334965,-0.004909827096477137,22419.57172761018,-2103.3430705961,3.09278226712638e-13,0.6280709294263621,0.01422536995222412,267.26730056289097,0.011513723012707913,
171,Fixed pairwise EB,5.757159115978804,0.0876291551488304,24861.928759139584,339.0139609333055,5.869124817605159e-11,9.458737522354531e-11,0.004818964604891057,193.40215395282513,0.018891517471918414,
171,EB-offset hybrid: main,5.655374170990532,-0.014155789839441546,22666.43952869149,-1856.4752695147872,2.7448747507615237e-09,0.5700094431373119,0.013380887852614822,260.1135923727685,0.011551848182316058,5.0
171,EB-offset hybrid: pairwise,5.757159115978804,0.0876291551488304,24861.928759139584,339.0139609333055,5.869124817605159e-11,9.458737522354531e-11,0.004818964604891057,193.40215395282513,0.018891517471918414,0.0
172,Biased source,6.910803779186526,1.2412738183565528,37495.51111111111,12972.596312904832,0.8547084344059371,0.9796673264220431,0.10696894203620677,449.9999999999999,0.0022222222222222222,
172,Main-effect EB,5.816713887167535,0.1471839263375614,22991.853487639175,-1531.0613105671036,5.382562052627562e-15,0.6312304783031504,0.016975814219839465,275.68050398026577,0.01050295349690428,
172,Fixed pairwise EB,5.821762110473303,0.15223214964332943,24410.852370833003,-112.06242737327557,3.0548822654321616e-11,4.917855460845611e-11,0.008861859551660968,189.72475471810003,0.021503851182014973,
172,EB-offset hybrid: main,5.821510474725768,0.15198051389579437,23113.690368982752,-1409.2244292235264,2.5709015323043973e-09,0.6107718052493657,0.016551242880263092,272.73357306380285,0.010932389911969948,3.0
172,EB-offset hybrid: pairwise,5.81311889937858,0.14358893854860622,24572.07879194369,49.163993737412966,1.4334392471940405e-14,2.5562275787656278e-14,0.008547447860539995,189.11343603448705,0.021007561345937766,4.0
173,Biased source,7.0848837675013225,1.415353806671349,38055.555555555555,13532.640757349276,0.9157014810873917,1.02206750569138,0.11044420717963334,449.9999999999999,0.0022222222222222222,
173,Main-effect EB,5.72681824693014,0.05728828610016645,22286.34232942017,-2236.5724687861075,1.3560308853664462e-09,0.6289454054311534,0.01728732779715985,261.03408136376146,0.014985228170627017,
173,Fixed pairwise EB,5.762820495970699,0.09329053514072516,24453.304413405585,-69.61038480069328,5.761609230769675e-09,9.631426858049246e-09,0.008656441051826235,192.44928621312084,0.02316347354646069,
173,EB-offset hybrid: main,5.696683886451301,0.027153925621327346,22522.929859233882,-1999.9849389723968,3.731271801019952e-15,0.5724232603709284,0.014928920927458962,255.73220382477365,0.01523847409049084,6.0
173,EB-offset hybrid: pairwise,5.757891749452875,0.08836178862290112,24503.75455911502,-19.160239091259427,1.679930805555416e-15,4.070721428513447e-15,0.00834523284914638,192.18801491795486,0.02284172091386566,2.0
174,Biased source,7.028153404422518,1.3586234435925446,37837.399999999994,13314.485201793716,0.875963171751619,0.9809412712537472,0.10459857166583639,449.9999999999999,0.0022222222222222222,
174,Main-effect EB,5.777586335942694,0.10805637511272081,22293.87183311546,-2229.042965090819,9.412862192344756e-14,0.4837546964040593,0.01307823505586619,280.11027398667335,0.01329679628977283,
174,Fixed pairwise EB,5.827329034576968,0.1577990737469941,24205.915847654833,-316.9989505514459,5.811454210820916e-10,1.0991234919779994e-09,0.003975662463276362,223.58516050797414,0.016779655351663852,
174,EB-offset hybrid: main,5.771155805588845,0.10162584475887115,22338.641110694673,-2184.273687511606,8.250334756169924e-10,0.4843778724515758,0.012936858137718974,278.73180555845937,0.013735623131303767,3.0
174,EB-offset hybrid: pairwise,5.818539410023376,0.14900944919340198,24247.463588109003,-275.4512100972752,1.8403117271690587e-14,2.0794048050172193e-14,0.004155096525950092,223.20717800402798,0.017089479898182453,5.0
175,Biased source,7.264050630051254,1.5945206692212803,40212.51111111112,15689.59631290484,1.0046643292772877,1.1259673220738415,0.12000680159125621,449.9999999999999,0.0022222222222222222,
175,Main-effect EB,5.6811902457903525,0.011660284960378853,20789.997076067382,-3732.9177221388964,3.432258989260527e-15,0.653037579987227,0.020777651018557445,246.14922259058906,0.01313086586311503,
175,Fixed pairwise EB,5.770130262637588,0.10060030180761448,24910.92888276122,388.0140845549431,3.956137639195387e-12,8.89223662105145e-12,0.009115362414699131,159.16475919354943,0.027657461510123098,
175,EB-offset hybrid: main,5.6811902457903525,0.011660284960378853,20789.997076067382,-3732.9177221388964,3.432258989260527e-15,0.653037579987227,0.020777651018557445,246.14922259058906,0.01313086586311503,0.0
175,EB-offset hybrid: pairwise,5.770130262637588,0.10060030180761448,24910.92888276122,388.0140845549431,3.956137639195387e-12,8.89223662105145e-12,0.009115362414699131,159.16475919354943,0.027657461510123098,0.0
176,Biased source,7.075296475194127,1.4057665143641538,37062.488888888896,12539.574090682618,0.918941256004569,1.052802269312298,0.11274618201374571,449.9999999999999,0.0022222222222222222,
